longitude,latitude,population,households,housing_median_age,median_income,ocean_proximity,population_per_household,bedrooms_per_household,rooms_per_household,median_house_value
-122.22,37.79,1201.0,424.0,49.0,2.5,NEAR BAY,2.832547169811321,0.24644030668127054,4.306603773584905,136700.0
-122.22,37.79,2167.0,659.0,38.0,2.7969,NEAR BAY,3.2883156297420335,0.23319121023286324,4.626707132018209,141700.0
-122.2,37.79,939.0,340.0,29.0,2.8321,NEAR BAY,2.761764705882353,0.22926829268292684,4.823529411764706,150000.0
-122.21,37.79,859.0,292.0,47.0,2.9583,NEAR BAY,2.941780821917808,0.19896305897602073,5.284246575342466,138800.0
-122.21,37.79,1517.0,516.0,34.0,2.8365,NEAR BAY,2.939922480620155,0.2356175972927242,4.5813953488372094,139200.0
-122.21,37.79,1143.0,386.0,35.0,2.875,NEAR BAY,2.961139896373057,0.2343839541547278,4.520725388601036,143800.0
-122.21,37.8,1109.0,464.0,39.0,3.0682,NEAR BAY,2.3900862068965516,0.24962556165751373,4.316810344827586,156500.0
-122.21,37.8,1221.0,446.0,39.0,3.0757,NEAR BAY,2.7376681614349776,0.22150644202180378,4.524663677130045,151000.0
-122.2,37.8,1115.0,455.0,43.0,4.9559,NEAR BAY,2.4505494505494507,0.1638752052545156,6.6923076923076925,273000.0
-122.2,37.8,706.0,268.0,52.0,4.7721,NEAR BAY,2.6343283582089554,0.18939883645765998,5.772388059701493,217100.0
-122.21,37.8,1883.0,706.0,52.0,3.4861,NEAR BAY,2.6671388101983005,0.2020460358056266,4.984419263456091,187100.0
-122.2,37.8,804.0,340.0,41.0,5.1184,NEAR BAY,2.364705882352941,0.17101449275362318,6.088235294117647,239600.0
-122.21,37.8,506.0,252.0,48.0,4.0977,NEAR BAY,2.007936507936508,0.19909159727479184,5.242063492063492,229700.0
-122.19,37.8,610.0,238.0,48.0,4.744,NEAR BAY,2.563025210084034,0.15289256198347106,7.117647058823529,257300.0
-122.19,37.8,768.0,332.0,46.0,4.2727,NEAR BAY,2.3132530120481927,0.17595459236326108,5.837349397590361,246900.0
-122.19,37.79,462.0,184.0,50.0,2.9844,NEAR BAY,2.510869565217391,0.20144628099173553,5.260869565217392,179900.0
-122.2,37.79,667.0,235.0,40.0,4.1739,NEAR BAY,2.8382978723404255,0.24150943396226415,4.51063829787234,169600.0
-122.2,37.8,1059.0,399.0,46.0,3.8487,NEAR BAY,2.654135338345865,0.19843214110730034,5.1152882205513786,203300.0
-122.19,37.8,637.0,277.0,52.0,4.0114,NEAR BAY,2.299638989169675,0.14947600661886376,6.5451263537906135,263400.0
-122.19,37.79,1106.0,454.0,45.0,4.6563,NEAR BAY,2.436123348017621,0.1659308314937454,5.986784140969163,231800.0
-122.19,37.79,1737.0,669.0,28.0,2.9297,NEAR BAY,2.596412556053812,0.24204834605597964,4.699551569506727,140500.0
-122.2,37.79,1009.0,390.0,35.0,2.3036,NEAR BAY,2.5871794871794873,0.25471698113207547,4.62051282051282,126000.0
-122.2,37.79,737.0,210.0,49.0,2.6667,NEAR BAY,3.5095238095238095,0.22108843537414966,4.2,122000.0
-122.2,37.79,1354.0,491.0,44.0,2.6189999999999998,NEAR BAY,2.7576374745417516,0.27884022208513265,3.30142566191446,134700.0
-122.21,37.79,1530.0,474.0,45.0,2.4167,NEAR BAY,3.2278481012658227,0.2520094562647754,4.462025316455696,139400.0
-122.2,37.79,1410.0,480.0,45.0,2.7788,NEAR BAY,2.9375,0.2612568035625928,4.210416666666666,115400.0
-122.21,37.78,1390.0,569.0,46.0,2.7352,NEAR BAY,2.4428822495606326,0.2268870031263957,3.9349736379613356,137300.0
-122.21,37.78,1065.0,269.0,52.0,1.8472,NEAR BAY,3.95910780669145,0.2031144211238998,5.4907063197026025,137000.0
-122.21,37.78,792.0,245.0,52.0,2.6583,NEAR BAY,3.23265306122449,0.21212121212121213,4.310204081632653,142600.0
-122.21,37.78,779.0,245.0,49.0,3.0536,NEAR BAY,3.179591836734694,0.2717149220489978,3.6653061224489796,137500.0
-122.22,37.78,2269.0,610.0,44.0,2.3906,NEAR BAY,3.719672131147541,0.23921832884097036,4.865573770491803,111700.0
-122.21,37.78,1227.0,407.0,43.0,1.7188,NEAR BAY,3.0147420147420148,0.2702702702702703,4.181818181818182,126800.0
-122.21,37.78,753.0,241.0,47.0,2.625,NEAR BAY,3.12448132780083,0.2814982973893303,3.6556016597510372,111300.0
-122.22,37.77,547.0,135.0,40.0,2.8015,NEAR BAY,4.051851851851852,0.23076923076923078,3.6592592592592594,114800.0
-122.22,37.78,1807.0,440.0,50.0,1.7276,NEAR BAY,4.1068181818181815,0.26632882882882886,4.036363636363636,102300.0
-122.22,37.78,1700.0,495.0,44.0,2.0801,NEAR BAY,3.4343434343434343,0.3063170441001192,3.38989898989899,131900.0
-122.22,37.78,1543.0,393.0,51.0,2.489,NEAR BAY,3.926208651399491,0.28283445326817347,4.1653944020356235,119100.0
-122.21,37.76,1085.0,300.0,52.0,1.7546,NEAR BAY,3.6166666666666667,0.2211267605633803,4.733333333333333,80600.0
-122.21,37.77,353.0,137.0,52.0,4.0904,NEAR BAY,2.576642335766423,0.2927241962774958,4.313868613138686,80600.0
-122.21,37.77,473.0,149.0,52.0,2.6765,NEAR BAY,3.174496644295302,0.20536912751677852,5.0,88800.0
-122.2,37.77,1621.0,483.0,49.0,2.4338,NEAR BAY,3.3561076604554865,0.21919014084507044,4.703933747412008,102400.0
-122.21,37.77,1183.0,354.0,46.0,2.3309,NEAR BAY,3.34180790960452,0.3038897893030794,3.4858757062146895,98700.0
-122.21,37.77,836.0,277.0,43.0,2.2604,NEAR BAY,3.0180505415162453,0.3225172074729597,3.6714801444043323,100000.0
-122.19,37.77,900.0,263.0,42.0,1.8039,NEAR BAY,3.4220532319391634,0.27253218884120173,3.543726235741445,92300.0
-122.2,37.77,1888.0,537.0,39.0,2.2562,NEAR BAY,3.515828677839851,0.2220156191892897,5.007448789571694,94800.0
-122.2,37.77,1024.0,341.0,41.0,2.0562,NEAR BAY,3.002932551319648,0.2682611506140918,4.536656891495602,102000.0
-122.2,37.78,1225.0,423.0,52.0,3.5398,NEAR BAY,2.895981087470449,0.19260869565217392,5.4373522458628845,158400.0
-122.2,37.78,1071.0,376.0,39.0,3.1167,NEAR BAY,2.848404255319149,0.22773972602739725,4.659574468085107,121600.0
-122.2,37.78,1128.0,378.0,50.0,2.5401,NEAR BAY,2.984126984126984,0.2158543117300482,4.939153439153439,129100.0
-122.2,37.77,1537.0,484.0,43.0,2.898,NEAR BAY,3.175619834710744,0.20658436213991768,5.020661157024794,121400.0
-122.21,37.78,1240.0,393.0,44.0,2.3125,NEAR BAY,3.1552162849872776,0.23944476576055523,4.399491094147582,102800.0
-122.19,37.78,469.0,168.0,52.0,2.875,NEAR BAY,2.7916666666666665,0.17543859649122806,6.107142857142857,160000.0
-122.19,37.77,1086.0,425.0,52.0,3.3715,NEAR BAY,2.5552941176470587,0.19723502304147467,5.105882352941176,143900.0
-122.19,37.77,1144.0,417.0,52.0,3.5114,NEAR BAY,2.7434052757793763,0.1910691283812795,5.585131894484412,151200.0
-122.19,37.78,1109.0,375.0,52.0,4.3125,NEAR BAY,2.957333333333333,0.16653290529695025,6.645333333333333,164400.0
-122.19,37.78,984.0,369.0,52.0,3.22,NEAR BAY,2.6666666666666665,0.18061874431301184,5.956639566395664,156500.0
-122.18,37.78,575.0,47.0,33.0,3.875,NEAR BAY,12.23404255319149,0.21830985915492956,3.021276595744681,225000.0
-122.19,37.78,496.0,209.0,49.0,5.2328,NEAR BAY,2.373205741626794,0.17328825021132713,5.660287081339713,174200.0
-122.19,37.78,555.0,190.0,52.0,3.7262,NEAR BAY,2.9210526315789473,0.18037383177570093,5.631578947368421,166900.0
-122.2,37.78,869.0,327.0,45.0,4.5893,NEAR BAY,2.6574923547400613,0.18799546998867497,5.400611620795107,163500.0
-122.18,37.79,236.0,106.0,39.0,5.2578,NEAR BAY,2.2264150943396226,0.1539708265802269,5.820754716981132,253000.0
-122.18,37.79,626.0,214.0,41.0,7.0875,NEAR BAY,2.925233644859813,0.16513111268603828,6.593457943925234,240700.0
-122.18,37.79,922.0,329.0,46.0,3.9712,NEAR BAY,2.802431610942249,0.18349928876244664,6.410334346504559,208100.0
-122.19,37.79,582.0,256.0,47.0,2.9514,NEAR BAY,2.2734375,0.19772172497965826,4.80078125,198100.0
-122.19,37.79,546.0,201.0,50.0,2.6667,NEAR BAY,2.716417910447761,0.22746331236897274,4.746268656716418,172800.0
-122.18,37.81,620.0,266.0,37.0,5.4446,NEAR BAY,2.330827067669173,0.1594643944004869,6.176691729323308,336700.0
-122.18,37.8,442.0,195.0,34.0,6.2838,NEAR BAY,2.2666666666666666,0.14391143911439114,6.948717948717949,318200.0
-122.18,37.8,955.0,328.0,23.0,6.7527,NEAR BAY,2.9115853658536586,0.14501510574018128,7.064024390243903,285800.0
-122.13,37.77,916.0,324.0,24.0,7.0712,NEAR BAY,2.8271604938271606,0.12891419276128507,7.589506172839506,293000.0
-122.16,37.79,4985.0,1967.0,22.0,5.9849,NEAR BAY,2.5343162175902387,0.15947671702227068,6.528723945094052,371000.0
-122.17,37.78,651.0,267.0,42.0,3.6875,NEAR BAY,2.438202247191011,0.17060367454068243,5.707865168539326,157300.0
-122.17,37.77,1704.0,703.0,30.0,2.875,NEAR BAY,2.4238975817923185,0.2242934455802766,4.731152204836415,135300.0
-122.18,37.78,1085.0,407.0,43.0,3.4205,NEAR BAY,2.6658476658476657,0.2216624685138539,4.877149877149877,136700.0
-122.18,37.78,713.0,284.0,50.0,3.2984,NEAR BAY,2.51056338028169,0.1961023142509135,5.78169014084507,160700.0
-122.17,37.78,468.0,181.0,49.0,3.875,NEAR BAY,2.585635359116022,0.19820828667413215,4.933701657458563,140600.0
-122.17,37.78,296.0,121.0,52.0,4.175,NEAR BAY,2.446280991735537,0.19601837672281777,5.396694214876033,144000.0
-122.16,37.77,570.0,218.0,47.0,4.375,NEAR BAY,2.614678899082569,0.3463375796178344,5.761467889908257,161900.0
-122.16,37.77,446.0,180.0,48.0,4.7708,NEAR BAY,2.477777777777778,0.1985670419651996,5.427777777777778,156300.0
-122.16,37.77,968.0,384.0,45.0,3.5739,NEAR BAY,2.5208333333333335,0.17082616179001722,6.052083333333333,176000.0
-122.16,37.77,857.0,316.0,39.0,3.0958,NEAR BAY,2.712025316455696,0.2204674668351232,5.0094936708860756,145800.0
-122.17,37.77,912.0,322.0,39.0,3.3958,NEAR BAY,2.8322981366459627,0.21215880893300249,5.0062111801242235,141900.0
-122.17,37.77,1360.0,452.0,31.0,1.871,NEAR BAY,3.0088495575221237,0.2198844884488449,5.3628318584070795,90700.0
-122.17,37.76,1074.0,355.0,41.0,1.9356,NEAR BAY,3.0253521126760563,0.2302383939774153,4.490140845070423,90600.0
-122.17,37.76,965.0,382.0,47.0,2.1842,NEAR BAY,2.526178010471204,0.19499527856468366,5.544502617801047,107900.0
-122.18,37.76,933.0,320.0,37.0,2.2917,NEAR BAY,2.915625,0.2273015873015873,4.921875,107000.0
-122.17,37.76,987.0,354.0,38.0,2.4333,NEAR BAY,2.788135593220339,0.22505668934240364,4.983050847457627,98200.0
-122.18,37.76,907.0,246.0,50.0,1.9479,NEAR BAY,3.686991869918699,0.21988205560235888,4.82520325203252,89500.0
-122.18,37.76,447.0,165.0,52.0,3.9063,NEAR BAY,2.709090909090909,0.23209549071618038,4.569696969696969,93800.0
-122.18,37.76,1299.0,451.0,49.0,1.8407,NEAR BAY,2.8802660753880267,0.19584055459272098,5.117516629711751,96700.0
-122.18,37.77,396.0,157.0,27.0,2.0786,NEAR BAY,2.522292993630573,0.25962596259625964,5.789808917197452,97500.0
-122.18,37.77,877.0,268.0,42.0,2.8125,NEAR BAY,3.2723880597014925,0.21779661016949153,4.402985074626866,97300.0
-122.18,37.76,1111.0,367.0,43.0,1.8913,NEAR BAY,3.02724795640327,0.20218037661050545,5.498637602179836,91200.0
-122.19,37.76,790.0,269.0,49.0,1.7056,NEAR BAY,2.936802973977695,0.20614035087719298,5.08550185873606,91400.0
-122.18,37.77,1479.0,554.0,52.0,2.2768,NEAR BAY,2.6696750902527078,0.19934402332361517,4.953068592057762,96200.0
-122.18,37.77,1173.0,438.0,51.0,3.2552,NEAR BAY,2.6780821917808217,0.2235405790223066,4.810502283105023,120100.0
-122.18,37.77,1029.0,366.0,52.0,2.0556,NEAR BAY,2.8114754098360657,0.20709382151029748,4.775956284153006,100000.0
-122.19,37.76,1030.0,350.0,52.0,2.4659,NEAR BAY,2.942857142857143,0.19318181818181818,5.782857142857143,94700.0
-122.2,37.76,826.0,279.0,47.0,1.75,NEAR BAY,2.960573476702509,0.23207885304659498,4.0,85700.0
-122.19,37.77,1412.0,454.0,41.0,2.0469,NEAR BAY,3.1101321585903086,0.2504911591355599,4.484581497797357,89300.0
-122.19,37.77,1132.0,349.0,45.0,2.7159,NEAR BAY,3.2435530085959887,0.21220302375809935,5.306590257879656,101400.0
-122.19,37.76,522.0,159.0,41.0,1.2083,NEAR BAY,3.2830188679245285,0.2247557003257329,5.7924528301886795,72500.0
-122.19,37.76,630.0,237.0,45.0,1.925,NEAR BAY,2.6582278481012658,0.23919597989949748,4.198312236286919,74100.0
-122.2,37.75,531.0,133.0,36.0,1.5809,NEAR BAY,3.992481203007519,0.21782178217821782,4.556390977443609,70000.0
-122.2,37.76,1925.0,667.0,37.0,1.4097,NEAR BAY,2.886056971514243,0.2746268656716418,4.017991004497751,84600.0
-122.19,37.76,1144.0,351.0,38.0,0.7683,NEAR BAY,3.259259259259259,0.2478231748158071,4.253561253561253,81800.0
-122.19,37.75,1481.0,520.0,19.0,1.3194,NEAR BAY,2.848076923076923,0.2560036248300861,4.244230769230769,81400.0
-122.19,37.75,435.0,162.0,28.0,0.8012,NEAR BAY,2.685185185185185,0.2207943925233645,5.283950617283951,81800.0
-122.19,37.76,984.0,303.0,26.0,1.9479,NEAR BAY,3.2475247524752477,0.2296983758700696,4.267326732673268,85800.0
-122.19,37.74,567.0,159.0,36.0,1.1765,NEAR BAY,3.5660377358490565,0.2502951593860685,5.327044025157233,87100.0
-122.18,37.74,380.0,123.0,42.0,2.3456,NEAR BAY,3.089430894308943,0.2846580406654344,4.3983739837398375,83500.0
-122.19,37.73,825.0,244.0,44.0,2.1538,NEAR BAY,3.3811475409836067,0.2373358348968105,4.368852459016393,79700.0
-122.19,37.74,417.0,155.0,43.0,2.5139,NEAR BAY,2.6903225806451614,0.2079207920792079,4.561290322580645,83400.0
-122.19,37.73,801.0,287.0,45.0,1.2625,NEAR BAY,2.7909407665505226,0.19044502617801048,5.32404181184669,84700.0
-122.18,37.73,646.0,198.0,42.0,2.9063,NEAR BAY,3.2626262626262625,0.23652365236523654,4.590909090909091,80000.0
-122.18,37.73,855.0,285.0,43.0,2.5192,NEAR BAY,3.0,0.21063982746225737,4.8807017543859645,76400.0
-122.18,37.73,435.0,136.0,44.0,2.1111,NEAR BAY,3.198529411764706,0.21715328467153286,4.029411764705882,79700.0
-122.18,37.73,2736.0,780.0,42.0,2.455,NEAR BAY,3.5076923076923077,0.21453117329405988,5.223076923076923,82400.0
-122.17,37.74,1481.0,414.0,41.0,2.4028,NEAR BAY,3.577294685990338,0.2758834469931804,3.896135265700483,97700.0
-122.17,37.74,327.0,137.0,47.0,2.15,NEAR BAY,2.386861313868613,0.2894168466522678,3.3795620437956204,97200.0
-122.17,37.74,494.0,179.0,43.0,2.4776,NEAR BAY,2.7597765363128492,0.23594132029339854,4.569832402234637,101600.0
-122.17,37.73,1231.0,341.0,43.0,2.1587,NEAR BAY,3.6099706744868034,0.25186693822131706,4.319648093841642,86500.0
-122.18,37.74,323.0,109.0,35.0,1.8438,NEAR BAY,2.963302752293578,0.25,4.623853211009174,90500.0
-122.17,37.74,749.0,225.0,46.0,3.0298,NEAR BAY,3.328888888888889,0.2202729044834308,4.56,107600.0
-122.17,37.74,693.0,178.0,46.0,2.25,NEAR BAY,3.893258426966292,0.23797139141742524,4.320224719101123,84200.0
-122.18,37.74,1339.0,354.0,46.0,2.2467,NEAR BAY,3.7824858757062145,0.185924869234427,5.940677966101695,88900.0
-122.18,37.75,282.0,80.0,45.0,4.0469,NEAR BAY,3.525,0.23030303030303031,4.125,80700.0
-122.18,37.75,621.0,195.0,46.0,1.325,NEAR BAY,3.1846153846153844,0.2316684378320935,4.825641025641025,87100.0
-122.17,37.75,732.0,259.0,38.0,1.6196,NEAR BAY,2.8262548262548264,0.43850806451612906,3.83011583011583,85100.0
-122.18,37.75,901.0,260.0,45.0,2.1731,NEAR BAY,3.4653846153846155,0.2636363636363636,3.8076923076923075,82000.0
-122.19,37.75,482.0,150.0,36.0,1.9167,NEAR BAY,3.2133333333333334,0.23357015985790408,7.506666666666667,82800.0
-122.18,37.75,652.0,213.0,43.0,2.069,NEAR BAY,3.0610328638497655,0.2249034749034749,4.863849765258216,84600.0
-122.18,37.75,651.0,166.0,36.0,1.712,NEAR BAY,3.9216867469879517,0.2043935052531041,6.307228915662651,82100.0
-122.17,37.76,999.0,286.0,33.0,2.5625,NEAR BAY,3.493006993006993,0.23984375,4.475524475524476,89300.0
-122.17,37.75,907.0,306.0,43.0,1.9821,NEAR BAY,2.9640522875816995,0.20163831127914303,5.186274509803922,98300.0
-122.17,37.75,828.0,230.0,41.0,2.5043,NEAR BAY,3.6,0.21559268098647574,5.465217391304348,92300.0
-122.17,37.75,763.0,254.0,44.0,2.3281,NEAR BAY,3.0039370078740157,0.20361247947454844,4.7952755905511815,88800.0
-122.17,37.75,935.0,349.0,48.0,1.4375,NEAR BAY,2.679083094555874,0.22272986864648772,5.017191977077364,90000.0
-122.16,37.76,1437.0,484.0,45.0,2.5122,NEAR BAY,2.96900826446281,0.22357546759460636,4.75,95500.0
-122.16,37.75,1516.0,482.0,38.0,1.5625,NEAR BAY,3.145228215767635,0.25396825396825395,5.097510373443983,91700.0
-122.17,37.75,597.0,185.0,47.0,3.1587,NEAR BAY,3.227027027027027,0.21142284569138275,5.394594594594595,100400.0
-122.17,37.76,949.0,342.0,40.0,1.8426,NEAR BAY,2.7748538011695905,0.20356083086053411,4.926900584795321,94800.0
-122.16,37.76,881.0,302.0,46.0,4.6696,NEAR BAY,2.9172185430463577,0.16803503010399562,6.049668874172186,164300.0
-122.16,37.76,1438.0,519.0,36.0,2.4598,NEAR BAY,2.770712909441233,0.20640057533261416,5.358381502890174,155500.0
-122.15,37.76,763.0,270.0,39.0,6.0749,NEAR BAY,2.825925925925926,0.1568842567196928,6.7518518518518515,196900.0
-122.14,37.77,1297.0,355.0,27.0,4.8304,NEAR BAY,3.6535211267605634,0.16375056078959174,6.27887323943662,279100.0
-122.14,37.76,545.0,211.0,34.0,5.5701,NEAR BAY,2.5829383886255926,0.15267680105750164,7.170616113744076,252800.0
-122.13,37.76,1222.0,533.0,26.0,5.37,NEAR BAY,2.292682926829268,0.15033680342927128,6.127579737335835,275400.0
-122.12,37.75,808.0,219.0,33.0,6.86,NEAR BAY,3.689497716894977,0.14427860696517414,8.26027397260274,250000.0
-122.12,37.75,329.0,109.0,28.0,7.6923,NEAR BAY,3.018348623853211,0.1397984886649874,7.284403669724771,329800.0
-122.14,37.75,299.0,109.0,36.0,4.0313,NEAR BAY,2.743119266055046,0.15217391304347827,6.330275229357798,195500.0
-122.14,37.75,579.0,202.0,33.0,6.8323,NEAR BAY,2.866336633663366,0.14992503748125938,6.603960396039604,255900.0
-122.13,37.75,137.0,50.0,30.0,4.975,NEAR BAY,2.74,0.13043478260869565,8.28,311100.0
-122.13,37.75,229.0,93.0,36.0,5.3602,NEAR BAY,2.4623655913978495,0.12109375,8.258064516129032,330000.0
-122.13,37.74,1476.0,648.0,41.0,5.0,NEAR BAY,2.2777777777777777,0.15136363636363637,6.790123456790123,248900.0
-122.16,37.75,429.0,154.0,46.0,2.925,NEAR BAY,2.7857142857142856,0.16876310272536688,6.194805194805195,142900.0
-122.15,37.75,849.0,255.0,40.0,3.8913,NEAR BAY,3.3294117647058825,0.17716262975778546,5.666666666666667,126300.0
-122.15,37.75,946.0,331.0,44.0,3.225,NEAR BAY,2.8580060422960725,0.20588235294117646,5.854984894259819,135800.0
-122.15,37.74,571.0,191.0,41.0,3.1458,NEAR BAY,2.9895287958115184,0.20794392523364486,4.481675392670157,130600.0
-122.16,37.75,1137.0,386.0,24.0,2.537,NEAR BAY,2.9455958549222796,0.2536312849162011,4.637305699481865,107900.0
-122.16,37.75,378.0,135.0,44.0,2.5568,NEAR BAY,2.8,0.21231766612641814,4.57037037037037,111100.0
-122.15,37.74,853.0,272.0,43.0,3.5083,NEAR BAY,3.136029411764706,0.19884309472161968,5.084558823529412,122000.0
-122.15,37.74,764.0,282.0,49.0,3.3125,NEAR BAY,2.7092198581560285,0.2090566037735849,4.698581560283688,118000.0
-122.16,37.75,928.0,261.0,40.0,1.8235,NEAR BAY,3.5555555555555554,0.2396088019559902,4.7011494252873565,95200.0
-122.16,37.75,406.0,133.0,35.0,3.8047,NEAR BAY,3.0526315789473686,0.2098950524737631,5.015037593984962,94300.0
-122.17,37.74,824.0,280.0,34.0,2.2917,NEAR BAY,2.942857142857143,0.22976287816843827,4.367857142857143,92500.0
-122.17,37.75,835.0,259.0,37.0,2.4962,NEAR BAY,3.223938223938224,0.20812182741116753,5.324324324324325,91800.0
-122.16,37.74,826.0,295.0,43.0,4.0417,NEAR BAY,2.8,0.19556714471968709,5.2,109400.0
-122.16,37.74,567.0,211.0,46.0,3.4844,NEAR BAY,2.6872037914691944,0.17589893100097181,4.876777251184834,129500.0
-122.16,37.74,355.0,144.0,52.0,4.1458,NEAR BAY,2.4652777777777777,0.19066147859922178,5.354166666666667,143400.0
-122.16,37.74,533.0,166.0,47.0,2.625,NEAR BAY,3.210843373493976,0.27063106796116504,4.963855421686747,98200.0
-122.16,37.74,609.0,215.0,44.0,2.0227,NEAR BAY,2.832558139534884,0.2178669097538742,5.102325581395349,103100.0
-122.29,37.9,576.0,236.0,49.0,3.3333,NEAR BAY,2.440677966101695,0.18550272798129383,5.436440677966102,276800.0
-122.29,37.9,594.0,286.0,52.0,5.337999999999999,NEAR BAY,2.076923076923077,0.1639650872817955,5.608391608391608,270900.0
-122.29,37.89,870.0,377.0,52.0,3.4732,NEAR BAY,2.3076923076923075,0.18772241992882563,5.962864721485412,246200.0
-122.3,37.9,1027.0,509.0,38.0,3.5125,NEAR BAY,2.017681728880157,0.23066725585505965,4.445972495088409,224200.0
-122.29,37.89,693.0,326.0,52.0,3.1375,NEAR BAY,2.125766871165644,0.22215149586250796,4.819018404907975,229100.0
-122.3,37.89,815.0,375.0,46.0,2.8036,NEAR BAY,2.1733333333333333,0.2644736842105263,4.053333333333334,211600.0
-122.3,37.9,2420.0,1146.0,15.0,4.5824,NEAR BAY,2.1116928446771377,0.23844186504033052,4.43542757417103,256100.0
-122.3,37.89,518.0,276.0,36.0,3.0208,NEAR BAY,1.8768115942028984,0.2720519962859796,3.902173913043478,206300.0
-122.3,37.89,620.0,275.0,52.0,4.0875,NEAR BAY,2.2545454545454544,0.2267628205128205,4.538181818181818,221300.0
-122.33,37.89,551.0,266.0,42.0,4.5268,NEAR BAY,2.0714285714285716,0.21684053651266766,5.045112781954887,207400.0
-122.34,37.88,2556.0,924.0,37.0,1.7375,NEAR BAY,2.7662337662337664,0.30382228030055536,3.3127705627705626,350000.0
-122.29,37.89,1498.0,696.0,52.0,3.1795,NEAR BAY,2.1522988505747125,0.22011983601387575,4.556034482758621,218200.0
-122.29,37.88,523.0,227.0,50.0,3.8672,NEAR BAY,2.303964757709251,0.21552436003303055,5.334801762114537,216700.0
-122.29,37.89,374.0,153.0,52.0,5.1675,NEAR BAY,2.4444444444444446,0.1787538304392237,6.398692810457517,270600.0
-122.29,37.89,1004.0,371.0,52.0,5.1696,NEAR BAY,2.706199460916442,0.16747465843984133,6.115902964959568,261400.0
-122.28,37.88,769.0,334.0,52.0,4.2614,NEAR BAY,2.302395209580838,0.18004338394793926,5.520958083832335,261300.0
-122.29,37.89,940.0,423.0,52.0,5.0551,NEAR BAY,2.2222222222222223,0.19329660238751148,5.148936170212766,232200.0
